LGA,ORD,1120,1250,170
LGA,ORD,1121,1248,88
LGA,ORD,1127,1258,92
LGA,ORD,1128,1253,126
LGA,ORD,1118,1257,99
LGA,ORD,1125,1300,113
LGA,ORD,1138,1300,108
LGA,ORD,1123,1249,107
LGA,ORD,1125,1301,121
LGA,ORD,1120,1257,89
LGA,ORD,1207,1345,155
LGA,ORD,1124,1245,148
LGA,ORD,1258,1459,111
LGA,ORD,1305,1442,177
LGA,ORD,1253,1423,93
LGA,ORD,1255,1417,192
LGA,ORD,1300,1426,187
LGA,ORD,1310,1454,81
LGA,ORD,1255,1421,97
LGA,ORD,1252,1423,161
LGA,ORD,1255,1417,105
LGA,ORD,1334,1457,96
LGA,ORD,1322,1454,82
LGA,ORD,1255,1454,164
LGA,ORD,1254,1441,175
LGA,ORD,1318,1525,188
LGA,ORD,1258,1456,144
LGA,ORD,1254,1443,136
LGA,ORD,1254,1438,116
LGA,ORD,1255,1431,108
LGA,ORD,1259,1434,183
LGA,ORD,1302,1453,120
LGA,ORD,1301,1459,151
LGA,ORD,1345,1520,140
LGA,ORD,1258,1443,171
LGA,ORD,1256,1428,152
LGA,ORD,1430,1607,165
ORD,LGA,2042,2319,104
ORD,LGA,2135,0016,133
ORD,LGA,2056,2344,167
ORD,LGA,2037,2332,188
ORD,LGA,2037,2325,80
ORD,LGA,2034,2326,85
ORD,LGA,2041,2330,179
ORD,LGA,2037,2320,92
ORD,LGA,2033,2314,166
ORD,LGA,2059,2349,94
ORD,LGA,2039,2333,105
ORD,LGA,2046,2339,126
ORD,LGA,2113,0050,130
ORD,LGA,2041,2328,122
ORD,LGA,2038,2321,105
ORD,LGA,2038,2328,167
ORD,LGA,2035,2323,158
ORD,LGA,2047,2331,82
ORD,LGA,2037,2321,170
ORD,LGA,2043,2328,82
ORD,LGA,2041,2334,97
ORD,LGA,2135,0041,164
ORD,LGA,2045,2336,82
ORD,LGA,2046,2335,107
ORD,LGA,2131,0029,118
ORD,LGA,2038,2323,100
ORD,LGA,2120,0027,149
ORD,LGA,2036,2330,126
ORD,LGA,2216,0057,106
ORD,LGA,2232,0139,111
ORD,LGA,2104,2359,106
LGA,ORD,1445,1635,125
LGA,ORD,1458,1647,153
LGA,ORD,1454,1616,134
LGA,ORD,1452,1626,181
LGA,ORD,1516,1645,101
LGA,MIA,1339,1642,171
LGA,MIA,1342,1650,195
LGA,MIA,1354,1704,156
LGA,MIA,1354,1657,195
LGA,MIA,1343,1645,173
LGA,MIA,1338,1655,200
LGA,MIA,1332,1658,109
LGA,MIA,1335,1640,133
LGA,MIA,1339,1645,106
LGA,MIA,1347,1659,193
LGA,MIA,1339,1634,187
LGA,MIA,1339,1629,125
LGA,MIA,1353,1654,86
LGA,MIA,1338,1648,130
LGA,MIA,1439,1748,155
LGA,MIA,1417,1738,114
LGA,MIA,1343,1657,139
LGA,MIA,1342,1701,171
LGA,MIA,1345,1650,146
LGA,MIA,1343,1646,150
LGA,MIA,1409,1727,153
LGA,MIA,1401,1714,109
LGA,MIA,1340,1709,108
LGA,MIA,1355,1647,176
LGA,MIA,1354,1652,126
LGA,MIA,1418,1710,130
LGA,MIA,1345,1642,167
LGA,MIA,1352,1706,187
LGA,MIA,1342,1646,92
LGA,MIA,1421,1735,176
MIA,LGA,2107,0002,119
MIA,LGA,2037,2312,194
MIA,LGA,2122,0004,159
MIA,LGA,2044,2326,178
MIA,LGA,2040,2312,135
MIA,LGA,2048,2333,199
MIA,LGA,2045,2318,160
MIA,LGA,2037,2317,199
MIA,LGA,2045,2342,156
MIA,LGA,2038,2324,88
MIA,LGA,2045,2340,111
MIA,LGA,2040,2336,189
MIA,LGA,2115,0021,148
MIA,LGA,2121,0001,91
MIA,LGA,2043,2325,80
MIA,LGA,2052,2325,167
MIA,LGA,2101,2341,171
MIA,LGA,2054,2323,195
MIA,LGA,2340,0218,100
MIA,LGA,2052,2329,193
MIA,LGA,2042,2306,114
MIA,LGA,2130,0015,153
MIA,LGA,2037,2321,102
MIA,LGA,2036,2343,96
MIA,LGA,2043,2341,84
MIA,LGA,2038,2319,103
MIA,LGA,2111,2348,146
MIA,LGA,2038,2331,82
MIA,LGA,2035,2329,84
MIA,LGA,2128,0030,151
MIA,LGA,2134,0018,84
MIA,LGA,0724,1006,151
MIA,LGA,0726,1008,176
MIA,LGA,0729,0959,128
MIA,LGA,0733,1017,192
MIA,LGA,0729,1006,113
MIA,LGA,0728,0958,189
MIA,LGA,0728,0959,175
MIA,LGA,0724,1013,94
MIA,LGA,0811,1052,197
MIA,LGA,0727,1014,168
MIA,LGA,0727,1006,97
MIA,LGA,0802,1052,149
MIA,LGA,0730,1024,114
MIA,LGA,0727,1020,194
MIA,LGA,0729,1007,90
MIA,LGA,0753,1033,184
MIA,LGA,0728,0958,106
MIA,LGA,0733,1023,189
MIA,LGA,0728,1009,118
MIA,LGA,0728,1005,88
MIA,LGA,0730,1011,135
MIA,LGA,0732,1009,132
MIA,LGA,0737,1018,161
MIA,LGA,0723,1027,179
MIA,LGA,0726,1028,155
MIA,LGA,0728,1013,138
MIA,LGA,0730,1020,143
MIA,LGA,0746,1034,194
MIA,LGA,0727,1010,154
MIA,LGA,0825,1129,108
MIA,LGA,0725,1010,133
MIA,LGA,0557,0829,108
MIA,LGA,0556,0839,200
MIA,LGA,0612,0843,159
MIA,LGA,0557,0834,190
MIA,LGA,0559,0833,159
MIA,LGA,0558,0845,198
MIA,LGA,0555,0833,101
MIA,LGA,0553,0832,104
MIA,LGA,0604,0850,190
MIA,LGA,0557,0911,84
MIA,LGA,0556,0829,103
MIA,LGA,0558,0838,139
MIA,LGA,0556,0834,91
MIA,LGA,0556,0827,160
MIA,LGA,0602,0846,124
MIA,LGA,0551,0826,91
MIA,LGA,0556,0849,97
MIA,LGA,0555,0834,157
MIA,LGA,0558,0851,100
MIA,LGA,0555,0838,118
MIA,LGA,0553,0837,96
MIA,LGA,1005,1237,124
MIA,LGA,1004,1238,176
MIA,LGA,1022,1300,83
MIA,LGA,1018,1253,84
MIA,LGA,1000,1237,130
MIA,LGA,1004,1224,179
MIA,LGA,1002,1242,107
MIA,LGA,0959,1240,80
MIA,LGA,1010,1253,109
MIA,LGA,1013,1254,148
MIA,LGA,1001,1240,102
MIA,LGA,1003,1245,154
MIA,LGA,1008,1305,109
MIA,LGA,1004,1246,105
MIA,LGA,1121,1358,196
MIA,LGA,1056,1323,120
MIA,LGA,1020,1253,97
MIA,LGA,1001,1246,96
MIA,LGA,1009,1252,161
MIA,LGA,1013,1249,194
MIA,LGA,1002,1256,180
MIA,LGA,1036,1322,92
MIA,LGA,1002,1244,128
MIA,LGA,1000,1301,137
MIA,LGA,1004,1255,182
MIA,LGA,1016,1258,114
MIA,LGA,0959,1242,144
MIA,LGA,1019,1303,187
MIA,LGA,0959,1244,91
MIA,LGA,1057,1331,131
MIA,LGA,1052,1339,192
MIA,LGA,1430,1707,81
MIA,LGA,1438,1718,96
MIA,LGA,1431,1705,132
MIA,LGA,1438,1724,143
MIA,LGA,1443,1737,84
MIA,LGA,1430,1705,103
MIA,LGA,1428,1705,80
MIA,LGA,1430,1726,122
MIA,LGA,1430,1742,194
MIA,LGA,1427,1711,157
MIA,LGA,1428,1707,190
MIA,LGA,1443,1719,97
MIA,LGA,1544,1824,174
MIA,LGA,1438,1714,102
MIA,LGA,1427,1654,139
MIA,LGA,1530,1812,91
MIA,LGA,1433,1709,176
MIA,LGA,1425,1706,192
MIA,LGA,1422,1714,104
MIA,LGA,1431,1733,144
MIA,LGA,1422,1655,103
MIA,LGA,1430,1745,118
MIA,LGA,1434,1719,102
MIA,LGA,1435,1758,113
MIA,LGA,1426,1710,149
MIA,LGA,1435,1729,136
MIA,LGA,1427,1709,82
MIA,LGA,1426,1756,155
MIA,LGA,1439,1743,198
MIA,LGA,1440,1718,80
MIA,LGA,1437,1824,84
LGA,MIA,1608,1953,197
LGA,MIA,1554,1919,107
LGA,MIA,1711,2028,106
LGA,MIA,1603,1919,190
LGA,MIA,1600,1913,134
LGA,MIA,1557,1918,195
LGA,MIA,1556,1938,81
LGA,MIA,1602,1927,175
LGA,MIA,1554,1938,85
LGA,MIA,1603,1927,192
LGA,MIA,1600,1917,132
LGA,MIA,1558,1856,132
LGA,MIA,1603,1915,173
LGA,MIA,1604,1928,141
LGA,MIA,1554,1926,135
LGA,MIA,1621,1956,193
LGA,MIA,1614,1935,84
LGA,MIA,1827,2152,123
LGA,MIA,1602,1900,149
LGA,MIA,1556,1915,200
LGA,MIA,1558,1918,163
LGA,MIA,1610,1957,107
LGA,MIA,1600,1911,91
LGA,MIA,1614,1917,85
LGA,MIA,1603,1909,187
LGA,MIA,1604,1907,165
LGA,MIA,1705,2010,101
LGA,MIA,1608,1925,124
LGA,MIA,1555,1912,139
LGA,MIA,1554,1904,179
LGA,MIA,1605,1958,132
LGA,MIA,1826,2132,95
LGA,MIA,1810,2132,162
LGA,MIA,1804,2113,176
LGA,MIA,1811,2140,170
LGA,MIA,1825,2126,100
LGA,MIA,1802,2121,108
LGA,MIA,1801,2137,195
LGA,MIA,1808,2139,104
LGA,MIA,1818,2139,193
LGA,MIA,1807,2109,180
LGA,MIA,1809,2114,178
LGA,MIA,1817,2131,182
LGA,MIA,1906,2208,87
LGA,MIA,1802,2127,192
LGA,MIA,1758,2117,189
LGA,MIA,1852,2210,163
LGA,MIA,1807,2143,109
LGA,MIA,1811,2149,122
LGA,MIA,1801,2116,177
LGA,MIA,1818,2109,80
LGA,MIA,1801,2121,132
LGA,MIA,1825,2136,163
LGA,MIA,1807,2125,164
LGA,MIA,1843,2150,151
LGA,MIA,1844,2149,168
LGA,MIA,1816,2133,179
LGA,MIA,1809,2100,191
LGA,MIA,1834,2131,174
LGA,MIA,1824,2116,182
LGA,MIA,1813,2125,124
LGA,MIA,1912,2232,172
MIA,LGA,1921,2203,188
MIA,LGA,1951,2242,195
MIA,LGA,1922,2209,80
MIA,LGA,1921,2152,104
MIA,LGA,1921,2154,177
MIA,LGA,1919,2152,142
MIA,LGA,1916,2200,194
MIA,LGA,1916,2203,95
MIA,LGA,1916,2213,191
MIA,LGA,1923,2211,151
MIA,LGA,1920,2206,150
MIA,LGA,1917,2223,143
MIA,LGA,1928,2208,191
MIA,LGA,1918,2153,144
MIA,LGA,1921,2214,108
MIA,LGA,1925,2155,139
MIA,LGA,1940,2215,119
MIA,LGA,1921,2156,156
MIA,LGA,2204,0033,83
MIA,LGA,1932,2217,184
MIA,LGA,1947,2247,115
MIA,LGA,1921,2202,95
MIA,LGA,1930,2231,86
MIA,LGA,1927,2226,175
MIA,LGA,1917,2210,126
MIA,LGA,1918,2210,100
MIA,LGA,1917,2230,104
MIA,LGA,1919,2218,147
MIA,LGA,2102,2353,154
MIA,LGA,2115,2345,159
MIA,LGA,0903,1139,115
MIA,LGA,0908,1146,85
MIA,LGA,0909,1146,105
MIA,LGA,0857,1141,137
MIA,LGA,0906,1145,154
MIA,LGA,0910,1141,137
MIA,LGA,0857,1147,83
MIA,LGA,0904,1156,139
MIA,LGA,0902,1138,196
MIA,LGA,0900,1146,126
MIA,LGA,0900,1143,135
MIA,LGA,0900,1138,147
MIA,LGA,0901,1149,94
MIA,LGA,0859,1141,110
MIA,LGA,0903,1141,184
MIA,LGA,0920,1236,183
MIA,LGA,0901,1146,135
MIA,LGA,0905,1148,116
MIA,LGA,0902,1138,112
MIA,LGA,0905,1141,144
MIA,LGA,0905,1149,133
MIA,LGA,0903,1144,200
MIA,LGA,0903,1146,183
MIA,LGA,0904,1155,135
MIA,LGA,0857,1149,99
MIA,LGA,0901,1149,80
MIA,LGA,0905,1150,155
MIA,LGA,0859,1145,128
MIA,LGA,0905,1156,180
MIA,LGA,0900,1206,82
LGA,MIA,1456,1826,140
LGA,MIA,1537,1902,91
LGA,MIA,1506,1827,108
LGA,MIA,1454,1809,96
LGA,MIA,1458,1807,100
LGA,MIA,1453,1823,84
LGA,MIA,1454,1819,103
LGA,MIA,1454,1753,137
LGA,MIA,1458,1805,140
LGA,MIA,1455,1827,173
LGA,MIA,1452,1755,86
LGA,MIA,1453,1752,166
LGA,MIA,1453,1803,173
LGA,MIA,1450,1800,188
LGA,MIA,1453,1807,162
LGA,MIA,1455,1807,182
LGA,MIA,1507,1836,172
LGA,MIA,1455,1809,113
LGA,MIA,1457,1813,168
LGA,MIA,1452,1815,137
LGA,MIA,1457,1819,140
LGA,MIA,1450,1819,146
LGA,MIA,1540,1826,150
LGA,MIA,1509,1812,103
LGA,MIA,1500,1808,182
LGA,MIA,1457,1802,168
LGA,MIA,1450,1814,104
LGA,MIA,1452,1807,104
LGA,MIA,1456,1806,99
LGA,MIA,1650,2019,143
LGA,MIA,0657,1000,116
LGA,MIA,0656,0946,188
LGA,MIA,0710,1011,119
LGA,MIA,0703,1003,181
LGA,MIA,0656,1017,139
LGA,MIA,0654,0945,192
LGA,MIA,0654,1003,82
LGA,MIA,0659,1059,198
LGA,MIA,1240,1554,171
LGA,MIA,1240,1538,90
LGA,MIA,1245,1600,114
LGA,MIA,1243,1546,96
LGA,MIA,1240,1537,138
LGA,MIA,1240,1548,196
LGA,MIA,1239,1553,194
LGA,MIA,1240,1558,82
LGA,MIA,1234,1531,100
LGA,MIA,1243,1542,92
LGA,MIA,1237,1535,186
LGA,MIA,1233,1513,133
LGA,MIA,1247,1541,89
LGA,MIA,1238,1537,90
LGA,MIA,1241,1550,131
LGA,MIA,1332,1658,87
LGA,MIA,1255,1607,85
LGA,MIA,1251,1558,153
LGA,MIA,1242,1536,94
LGA,MIA,1245,1551,126
LGA,MIA,1241,1603,91
LGA,MIA,1240,1547,82
LGA,MIA,1239,1600,131
LGA,MIA,1246,1541,171
LGA,MIA,1242,1604,116
LGA,MIA,1238,1540,118
LGA,MIA,1243,1526,146
LGA,MIA,1241,1601,149
LGA,MIA,1250,1552,100
LGA,MIA,1254,1608,86
LGA,MIA,0753,1056,114
LGA,MIA,0758,1052,163
LGA,MIA,0937,1246,180
LGA,MIA,0753,1058,143
LGA,MIA,0753,1048,157
LGA,MIA,0748,1057,197
LGA,MIA,0750,1049,195
LGA,MIA,0749,1102,142
LGA,MIA,0750,1056,198
LGA,MIA,0751,1055,98
LGA,MIA,0750,1052,90
LGA,MIA,0747,1036,98
LGA,MIA,0752,1046,167
LGA,MIA,0752,1100,194
LGA,MIA,0752,1058,90
LGA,MIA,0757,1154,111
LGA,MIA,0801,1110,107
LGA,MIA,0757,1123,141
LGA,MIA,0747,1050,119
LGA,MIA,0749,1103,109
LGA,MIA,0750,1106,180
LGA,MIA,0749,1055,184
LGA,MIA,0747,1055,97
LGA,MIA,0749,1107,155
LGA,MIA,0802,1112,91
LGA,MIA,0748,1049,97
LGA,MIA,0752,1038,193
LGA,MIA,0749,1045,145
LGA,MIA,0752,1045,100
LGA,MIA,0753,1104,141
LGA,MIA,0749,1127,150
LGA,MIA,0659,1008,179
LGA,MIA,0700,1017,134
LGA,MIA,0851,1206,177
LGA,MIA,0705,1033,196
LGA,MIA,0659,1002,195
LGA,MIA,0709,1018,132
LGA,MIA,0650,1021,152
LGA,MIA,0652,0955,105
LGA,MIA,0656,1010,169
LGA,MIA,0659,1013,192
LGA,MIA,0653,1001,156
LGA,MIA,0655,0955,128
LGA,MIA,0652,0934,166
LGA,MIA,0657,1028,163
LGA,MIA,0656,1020,182
LGA,MIA,0711,1029,125
LGA,MIA,0658,1017,176
LGA,MIA,0656,0957,170
LGA,MIA,0652,0952,132
LGA,MIA,0654,1013,129
LGA,MIA,0652,1003,176
LGA,MIA,0705,1029,153
LGA,MIA,0656,1013,105
LGA,MIA,2002,2306,129
LGA,MIA,2003,2309,177
LGA,MIA,1954,2252,84
LGA,MIA,1946,2237,80
LGA,MIA,2004,2303,175
LGA,MIA,1948,2305,85
LGA,MIA,1944,2241,133
LGA,MIA,1949,2246,108
LGA,MIA,1949,2255,183
LGA,MIA,1955,2304,111
LGA,MIA,1953,2308,176
LGA,MIA,1947,2225,189
LGA,MIA,1954,2302,154
LGA,MIA,1947,2251,91
LGA,MIA,1943,2245,164
LGA,MIA,2115,0015,106
LGA,MIA,1952,2307,151
LGA,MIA,1951,2255,129
LGA,MIA,1941,2233,142
LGA,MIA,2003,2247,139
LGA,MIA,2030,2326,126
LGA,MIA,2017,2329,93
LGA,MIA,1950,2254,173
LGA,MIA,2015,2312,143
LGA,MIA,2008,2248,159
LGA,MIA,1943,2226,162
LGA,MIA,1951,2235,110
LGA,MIA,1959,2256,162
LGA,MIA,2026,2307,173
LGA,MIA,1946,2251,131
LGA,MIA,2139,0058,152
LGA,MIA,0623,0920,157
LGA,MIA,0621,0912,154
LGA,MIA,0606,0915,190
LGA,MIA,0607,0915,88
LGA,MIA,0608,0902,147
LGA,MIA,0604,0911,129
LGA,MIA,0604,0908,141
LGA,MIA,0606,0903,122
LGA,MIA,0604,0910,193
LGA,MIA,0604,0858,122
LGA,MIA,0602,0857,161
LGA,MIA,0604,0852,80
LGA,MIA,0602,0842,133
LGA,MIA,0602,0906,126
LGA,MIA,0601,0858,128
LGA,MIA,0605,1002,134
LGA,MIA,0603,0926,118
LGA,MIA,0605,0903,145
LGA,MIA,0605,0921,137
LGA,MIA,0602,0908,84
LGA,MIA,0601,0911,98
LGA,MIA,0607,0911,94
LGA,MIA,0601,0917,173
LGA,MIA,0612,0907,122
LGA,MIA,0604,0850,151
LGA,MIA,0634,0936,192
LGA,MIA,0603,0843,130
LGA,MIA,0607,0915,180
LGA,MIA,0601,0901,182
LGA,MIA,0600,0905,190
LGA,MIA,0607,0924,145
MIA,LGA,1108,1342,136
MIA,LGA,1116,1355,113
MIA,LGA,1257,1536,171
MIA,LGA,1130,1419,197
MIA,LGA,1101,1349,87
MIA,LGA,1109,1344,193
MIA,LGA,1129,1407,161
MIA,LGA,1059,1359,132
MIA,LGA,1102,1345,82
MIA,LGA,1104,1344,196
MIA,LGA,1105,1351,142
MIA,LGA,1106,1341,160
MIA,LGA,1105,1354,116
MIA,LGA,1131,1409,102
MIA,LGA,1119,1352,92
MIA,LGA,1114,1400,195
MIA,LGA,1105,1346,185
MIA,LGA,1105,1356,198
MIA,LGA,1102,1340,124
MIA,LGA,1106,1346,178
MIA,LGA,1102,1341,119
MIA,LGA,1120,1418,146
MIA,LGA,1102,1346,116
MIA,LGA,1103,1417,107
MIA,LGA,1105,1400,140
MIA,LGA,1130,1417,116
MIA,LGA,1108,1401,91
MIA,LGA,1108,1403,157
MIA,LGA,1100,1345,110
MIA,LGA,1251,1545,184
LGA,MIA,1019,1334,152
LGA,MIA,0934,1227,160
LGA,MIA,0936,1229,141
LGA,MIA,0932,1235,171
LGA,MIA,0940,1235,178
LGA,MIA,0935,1228,139
LGA,MIA,0935,1239,129
LGA,MIA,0935,1223,181
LGA,MIA,0936,1226,124
LGA,MIA,0955,1250,108
LGA,MIA,0935,1254,178
LGA,MIA,0931,1232,187
LGA,MIA,0932,1229,153
LGA,MIA,0931,1234,120
LGA,MIA,0935,1244,162
LGA,MIA,0931,1243,134
LGA,MIA,0936,1239,87
LGA,MIA,0935,1230,157
LGA,MIA,0935,1214,150
LGA,MIA,0947,1236,106
LGA,MIA,0939,1302,86
MIA,LGA,1350,1633,156
LGA,MIA,1740,2102,172
LGA,MIA,0856,1222,90
MIA,LGA,1055,1336,109
MIA,LGA,1302,1547,142
LGA,MIA,1410,1723,177
MIA,LGA,1100,1343,178
LGA,MIA,0657,1006,153
MIA,LGA,1057,1400,170
LGA,MIA,1053,1402,141
MIA,LGA,1501,1758,192
MIA,LGA,1925,2210,148
LGA,MIA,1516,1824,146
LGA,MIA,1917,2224,118
MIA,LGA,0659,0953,184
LGA,MIA,0651,0949,116
MIA,LGA,1120,1405,182
LGA,MIA,1007,1308,91
MIA,LGA,1405,1654,125
MIA,LGA,1552,1851,118
LGA,MIA,1139,1454,116
LGA,MIA,1556,1911,191
MIA,LGA,0659,1000,85
MIA,LGA,0955,1233,105
LGA,MIA,0959,1318,169
MIA,LGA,1459,1756,177
MIA,LGA,1937,2227,187
LGA,MIA,0655,1002,193
MIA,LGA,1505,1746,156
LGA,MIA,1103,1410,191
MIA,LGA,1700,1944,131
LGA,MIA,0655,1023,171
MIA,LGA,1059,1341,104
LGA,MIA,1140,1502,118
MIA,LGA,1546,1826,83
MIA,LGA,1941,2222,130
LGA,MIA,1515,1847,91
LGA,MIA,1922,2248,103
MIA,LGA,0654,0933,142
LGA,MIA,0655,1015,129
MIA,LGA,1521,1816,146
LGA,MIA,1111,1437,115
MIA,LGA,1821,2106,173
LGA,MIA,2145,0054,119
LGA,MIA,0858,1204,174
MIA,LGA,0657,0945,137
LGA,MIA,0659,1011,181
MIA,LGA,1054,1336,171
LGA,MIA,1112,1433,189
MIA,LGA,1522,1805,80
MIA,LGA,1934,2214,184
LGA,MIA,1520,1839,88
LGA,MIA,1918,2247,148
MIA,LGA,0657,0956,176
LGA,MIA,1519,1848,109
LGA,MIA,1924,2243,92
MIA,LGA,1805,2046,163
MIA,LGA,1758,2052,193
MIA,LGA,1801,2038,80
MIA,LGA,1826,2109,136
MIA,LGA,1802,2040,129
MIA,LGA,1758,2033,173
MIA,LGA,1758,2035,121
MIA,LGA,1800,2044,186
MIA,LGA,1758,2104,117
MIA,LGA,1806,2057,165
MIA,LGA,1758,2102,121
MIA,LGA,1759,2100,112
MIA,LGA,1814,2103,198
MIA,LGA,1814,2058,192
MIA,LGA,1842,2117,138
MIA,LGA,1837,2114,174
MIA,LGA,1812,2039,164
MIA,LGA,1811,2050,132
MIA,LGA,1757,2037,190
MIA,LGA,1817,2102,163
MIA,LGA,1821,2055,177
MIA,LGA,1823,2123,127
MIA,LGA,1859,2142,132
MIA,LGA,1904,2244,121
MIA,LGA,1758,2143,84
MIA,LGA,1805,2052,133
MIA,LGA,1756,2051,128
MIA,LGA,1801,2104,118
MIA,LGA,1809,2105,180
MIA,LGA,1927,2205,97
MIA,LGA,1945,2327,140
LGA,MIA,1109,1402,133
LGA,MIA,1102,1430,181
LGA,MIA,1110,1425,163
LGA,MIA,1106,1414,111
LGA,MIA,1109,1400,121
LGA,MIA,1107,1439,96
LGA,MIA,1115,1426,189
LGA,MIA,1110,1412,136
LGA,MIA,1140,1440,142
LGA,MIA,1104,1407,81
LGA,MIA,1108,1403,118
LGA,MIA,1135,1438,155
LGA,MIA,1115,1407,187
LGA,MIA,1109,1426,176
LGA,MIA,1109,1411,161
LGA,MIA,1120,1454,126
LGA,MIA,1107,1406,107
LGA,MIA,1118,1417,198
LGA,MIA,1115,1405,125
LGA,MIA,1108,1411,116
LGA,MIA,1105,1406,152
LGA,MIA,1104,1421,134
LGA,MIA,1121,1421,159
LGA,MIA,1111,1413,116
LGA,MIA,1114,1420,175
LGA,MIA,1108,1403,173
LGA,MIA,1114,1407,114
LGA,MIA,1125,1416,111
LGA,MIA,1110,1411,153
LGA,MIA,1212,1511,182
LGA,MIA,1112,1419,176
LGA,MIA,1510,1827,101
LGA,MIA,2003,2337,167
MIA,LGA,0659,1001,134
LGA,MIA,0658,1008,189
MIA,LGA,1055,1420,110
LGA,MIA,1058,1522,157
MIA,LGA,1627,1927,80
MIA,LGA,1919,2217,142
LGA,MIA,0653,0949,167
MIA,LGA,1126,1413,173
LGA,MIA,1052,1354,106
MIA,LGA,1505,1758,156
MIA,LGA,1922,2221,119
LGA,MIA,1515,1826,108
LGA,MIA,1922,2223,145
MIA,LGA,0654,0944,162
LGA,MIA,0650,0955,86
MIA,LGA,1053,1348,101
LGA,MIA,1053,1350,126
MIA,LGA,1500,1756,188
MIA,LGA,1923,2217,151
LGA,MIA,1536,1848,171
LGA,MIA,1921,2218,190
MIA,LGA,0709,1001,157
MIA,LGA,1000,1300,195
LGA,MIA,0958,1300,184
MIA,LGA,1501,1800,135
MIA,LGA,1920,2228,150
LGA,MIA,1515,1824,93
LGA,MIA,2102,0007,89
LGA,MIA,0653,0948,200
MIA,LGA,1125,1425,148
LGA,MIA,1006,1322,122
MIA,LGA,1410,1701,112
MIA,LGA,1553,1856,81
LGA,MIA,1137,1443,149
LGA,MIA,1706,1949,181
MIA,LGA,0653,0942,137
LGA,MIA,1059,1410,118
MIA,LGA,1510,1754,172
MIA,LGA,1937,2216,102
LGA,MIA,1513,1852,196
LGA,MIA,1920,2234,197
MIA,LGA,0655,0937,159
LGA,MIA,0653,1012,162
MIA,LGA,1057,1340,152
LGA,MIA,1059,1413,142
MIA,LGA,1458,1740,190
MIA,LGA,1935,2225,148
LGA,MIA,1516,1849,169
LGA,MIA,1918,2241,115
MIA,LGA,0703,1009,193
LGA,MIA,1938,2255,196
MIA,LGA,0654,0948,89
LGA,MIA,0650,1006,99
MIA,LGA,1051,1333,93
LGA,MIA,0651,0957,137
MIA,LGA,1054,1338,140
LGA,MIA,1053,1415,199
MIA,LGA,1501,1739,142
MIA,LGA,1930,2210,119
LGA,MIA,1517,1837,126
LGA,MIA,1921,2318,127
MIA,LGA,0655,0928,134
LGA,MIA,0653,0950,149
MIA,LGA,1056,1345,183
LGA,MIA,1058,1409,148
MIA,LGA,1502,1811,132
MIA,LGA,1947,2251,93
LGA,MIA,1515,1842,128
LGA,MIA,1921,2228,190
MIA,LGA,0703,1007,132
LGA,MIA,0657,1009,97
MIA,LGA,1059,1404,99
LGA,MIA,1053,1404,137
MIA,LGA,1500,1750,118
MIA,LGA,1925,2213,122
LGA,MIA,1517,1843,186
LGA,MIA,1922,2236,139
MIA,LGA,0654,0942,122
MIA,LGA,1920,2204,105
LGA,MIA,1534,1831,153
LGA,MIA,1906,2214,109
MIA,LGA,1058,1348,114
LGA,MIA,1059,1416,81
MIA,LGA,1520,1806,182
MIA,LGA,1926,2218,150
LGA,MIA,1515,1840,149
LGA,MIA,1920,2242,80
MIA,LGA,0658,0946,102
LGA,MIA,0656,1024,95
MIA,LGA,1111,1401,119
LGA,MIA,1219,1542,94
MIA,LGA,1639,1935,164
MIA,LGA,2145,0034,126
LGA,MIA,1728,2105,144
LGA,MIA,2012,2327,140
MIA,LGA,0659,0943,88
MIA,LGA,0959,1246,87
LGA,MIA,0956,1302,188
MIA,LGA,1543,1848,170
LGA,MIA,0654,1007,151
MIA,LGA,1055,1402,141
LGA,MIA,1051,1352,106
MIA,LGA,1501,1833,199
MIA,LGA,1942,2251,122
LGA,MIA,1523,1815,141
LGA,MIA,1938,2226,106
MIA,LGA,0656,1000,134
LGA,MIA,1512,1826,90
LGA,MIA,1934,2225,90
LGA,MIA,0656,0957,154
MIA,LGA,1054,1345,141
LGA,MIA,1056,1408,143
MIA,LGA,1500,1809,193
MIA,LGA,1958,2314,141
LGA,MIA,1520,1826,176
LGA,MIA,2027,2344,134
MIA,LGA,0655,0954,171
MIA,LGA,1004,1303,161
LGA,MIA,0659,1009,181
MIA,LGA,1129,1428,187
LGA,MIA,1000,1309,184
MIA,LGA,1411,1657,158
MIA,LGA,1558,1847,131
LGA,MIA,1143,1445,84
LGA,MIA,1554,1848,192
MIA,LGA,0655,1009,87
LGA,MIA,0959,1300,164
MIA,LGA,1504,1806,187
MIA,LGA,1938,2227,182
MIA,LGA,0658,0958,99
LGA,MIA,0653,0944,125
MIA,LGA,1055,1355,101
LGA,MIA,1113,1415,147
MIA,LGA,1520,1827,182
MIA,LGA,1919,2212,133
LGA,MIA,1515,1810,97
LGA,MIA,1917,2220,192
MIA,LGA,0658,1000,166
LGA,MIA,0653,0958,120
MIA,LGA,1055,1358,180
LGA,MIA,1107,1425,194
MIA,LGA,1509,1818,100
MIA,LGA,1918,2241,108
LGA,MIA,1521,1820,161
LGA,MIA,1921,2232,148
LGA,MIA,0654,1002,84
MIA,LGA,1155,1442,84
LGA,MIA,1057,1354,96
MIA,LGA,1600,1859,85
MIA,LGA,2010,2301,116
